Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2004,2004,tonnes,3800848,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2005,2005,tonnes,3900938,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2006,2006,tonnes,4136382,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2007,2007,tonnes,4259627,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2008,2008,tonnes,4388123,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2009,2009,tonnes,4515818,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2010,2010,tonnes,4637531,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2011,2011,tonnes,4752830,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2012,2012,tonnes,4900000,F,FAO estimate
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2013,2013,tonnes,4900000,F,FAO estimate
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,5021477,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2015,2015,tonnes,5243814,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2016,2016,tonnes,5055097,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2017,2017,tonnes,5106796,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2018,2018,tonnes,5135236,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2019,2019,tonnes,5099043,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,394,"Pumpkins, squash and gourds",2020,2020,tonnes,5113692,Im,FAO data based on imputation methodology
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1961,1961,tonnes,1347000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1962,1962,tonnes,1346000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1963,1963,tonnes,1303000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1964,1964,tonnes,915000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1965,1965,tonnes,1474000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1966,1966,tonnes,1298000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1967,1967,tonnes,1227900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1968,1968,tonnes,1567700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1969,1969,tonnes,1346700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1970,1970,tonnes,1563600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1971,1971,tonnes,1975300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1972,1972,tonnes,1432800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1973,1973,tonnes,1807800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1974,1974,tonnes,1704300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1975,1975,tonnes,2251600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1976,1976,tonnes,1935800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1977,1977,tonnes,1550700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1978,1978,tonnes,1649700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1979,1979,tonnes,1860100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1980,1980,tonnes,1428000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1981,1981,tonnes,2304300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1982,1982,tonnes,2381500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1983,1983,tonnes,2207200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1984,1984,tonnes,2608000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1985,1985,tonnes,3073000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1986,1986,tonnes,2680500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1987,1987,tonnes,2604700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1988,1988,tonnes,3454500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1989,1989,tonnes,4376800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1990,1990,tonnes,4125300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1991,1991,tonnes,5229300,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1992,1992,tonnes,5862500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1993,1993,tonnes,4800000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1994,1994,tonnes,5327900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1995,1995,tonnes,5758000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1996,1996,tonnes,5999500,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1997,1997,tonnes,6657900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1998,1998,tonnes,4702900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,1999,1999,tonnes,5663900,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2000,2000,tonnes,5788400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2001,2001,tonnes,4187200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2002,2002,tonnes,5082600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2003,2003,tonnes,3879800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2004,2004,tonnes,6291400,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2005,2005,tonnes,7593100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2006,2006,tonnes,8131200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2007,2007,tonnes,7438000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2008,2008,tonnes,5834000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2009,2009,tonnes,7200700,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2010,2010,tonnes,6608100,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2011,2011,tonnes,8179000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2012,2012,tonnes,6600000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2013,2013,tonnes,7820000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2014,2014,tonnes,7877000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2015,2015,tonnes,6282000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2016,2016,tonnes,6797000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2017,2017,tonnes,7917230,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2018,2018,tonnes,8429850,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2019,2019,tonnes,9255660,,Official data
QCL,Crops and livestock products,100,India,5510,Production,270,Rapeseed,2020,2020,tonnes,9124000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1961,1961,tonnes,53494496,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1962,1962,tonnes,49825552,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1963,1963,tonnes,55497008,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1964,1964,tonnes,58962000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1965,1965,tonnes,45883504,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1966,1966,tonnes,45657008,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1967,1967,tonnes,56418304,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1968,1968,tonnes,59641808,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1969,1969,tonnes,60644544,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1970,1970,tonnes,63337808,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1971,1971,tonnes,64602000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1972,1972,tonnes,58867952,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1973,1973,tonnes,66077008,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1974,1974,tonnes,59650000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1975,1975,tonnes,73352000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1976,1976,tonnes,63051904,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1977,1977,tonnes,79005600,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1978,1978,tonnes,80608496,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1979,1979,tonnes,63475696,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1980,1980,tonnes,80312000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1981,1981,tonnes,79883008,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1982,1982,tonnes,70771696,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1983,1983,tonnes,90048000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1984,1984,tonnes,87552800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1985,1985,tonnes,95817696,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1986,1986,tonnes,90779408,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1987,1987,tonnes,85338704,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1988,1988,tonnes,106368800,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1989,1989,tonnes,110310608,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1990,1990,tonnes,111517408,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1991,1991,tonnes,112042000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1992,1992,tonnes,109001200,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1993,1993,tonnes,120400000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1994,1994,tonnes,122640000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1995,1995,tonnes,115440000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1996,1996,tonnes,122500000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1997,1997,tonnes,123700000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1998,1998,tonnes,129055000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",1999,1999,tonnes,134495904,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2000,2000,tonnes,127464896,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2001,2001,tonnes,139900000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2002,2002,tonnes,107730304,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2003,2003,tonnes,132789000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2004,2004,tonnes,124697104,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2005,2005,tonnes,137690096,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2006,2006,tonnes,139136992,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2007,2007,tonnes,144570000,,Official data
QCL,Crops and livestock products,100,India,5510,Production,27,"Rice, paddy",2008,2008,tonnes,148036000,,Official data
